CodigoEmpresa;Anio;Mes;EmpleadosTotal;AltasDelMes;TotalBrutoTodos;TotalBrutoAltas
47588;2022;10;1;11;2083.33;2083.33
38335;2022;10;1;1;666.67;666.67
41962;2022;10;1;0;1416.67;0
43149;2022;10;1;0;1000;0
37462;2022;10;3;0;6429.68;0
46407;2022;10;5;0;77333.33;0
42335;2022;10;3;1;15196.76;5700
33240;2022;10;4;0;25407.9;0
41339;2022;10;3;0;252;0
46616;2022;10;1;0;930.87;0
37157;2022;10;2;0;22478.81;0
14438;2022;10;1;0;803.76;0
45493;2022;10;2;0;16481.18;0
46773;2022;10;1;0;2850;0
47074;2022;10;1;0;5796.45;0
42851;2022;10;2;0;10692.74;0
47442;2022;10;1;0;1801.61;0
39144;2022;10;2;0;3170.83;0
47181;2022;10;5;0;20250.21;0
35130;2022;10;1;0;3916.66;0
40531;2022;10;1;0;3719.73;0
47686;2022;10;1;0;1262.34;0
33672;2022;10;2;0;12178.55;0
44271;2022;10;7;0;36244.77;0
26550;2022;10;1;0;6475.66;0
30886;2022;10;3;0;10835.81;0
44168;2022;10;6;0;17391.67;0
23095;2022;10;12;0;63231.96;0
27679;2022;10;2;0;2492.19;0
42736;2022;10;2;0;5465.34;0
36560;2022;10;1;0;3533;0
47745;2022;10;6;0;24243.71;0
42460;2022;10;3;0;10722.11;0
45744;2022;10;2;0;13427.38;0
46788;2022;10;3;0;336.41;0
43319;2022;10;1;0;2200;0
47315;2022;10;5;1;33279.42;1916.67
43405;2022;10;1;0;4750;0
46615;2022;10;4;0;5133.16;0
47176;2022;10;7;0;16962.31;0
46022;2022;10;5;0;48540.98;0
37807;2022;10;1;0;4911.57;0
37173;2022;10;1;0;10000;0
38600;2022;10;1;0;5426.92;0
44075;2022;10;1;0;5848.02;0
41701;2022;10;2;0;4714.27;0
46375;2022;10;1;1;570.38;0
25861;2022;10;1;0;1833.35;0
39902;2022;10;1;0;921.02;0
39341;2022;10;1;0;420;0
46375;2022;10;1;0;501.77;0
39902;2022;10;1;1;1894.7;0
46375;2022;10;1;1;320.5;0
45104;2022;10;1;1;10000;0
24230;2022;10;1;0;5402;0
46375;2022;10;1;0;80.13;0
46022;2022;9;5;0;49005.82;0
47677;2022;9;2;0;2754.94;0
38600;2022;9;1;0;5426.92;0
40531;2022;9;1;0;3719.73;0
33672;2022;9;2;0;12178.55;0
46550;2022;9;1;0;5070;0
42508;2022;9;2;0;8000;0
43404;2022;9;1;0;9944.81;0
33240;2022;9;5;1;28759.56;3416.67
34268;2022;9;3;0;6200;0
46521;2022;9;2;0;3928.57;0
36217;2022;9;2;0;1766.29;0
46842;2022;9;1;0;4654.86;0
42022;2022;9;23;1;140891.71;3750
40687;2022;9;2;0;23881.93;0
36051;2022;9;1;0;69450.02;0
47535;2022;9;1;7;955.86;955.86
42438;2022;9;2;0;1030.78;0
38114;2022;9;7;0;19614.04;0
42851;2022;9;2;0;10692.74;0
21515;2022;9;2;0;3100;0
37592;2022;9;2;0;35016.66;0
47442;2022;9;3;0;1801.61;0
30886;2022;9;5;0;10835.81;0
31584;2022;9;4;0;4971.43;0
44721;2022;9;1;0;5600;0
47074;2022;9;1;0;5796.45;0
35130;2022;9;1;0;3916.66;0
45104;2022;9;7;0;37680;0
43660;2022;9;9;0;78847.56;0
41941;2022;9;16;1;107851.71;5359.89
45745;2022;9;2;1;12361.12;694.45
6716;2022;9;2;0;1724.14;0
46616;2022;9;1;0;1292.4;0
39902;2022;9;16;0;95004.1;0
46611;2022;9;6;0;10346.67;0
34315;2022;9;1;0;14520;0
41200;2022;9;7;0;9452.2;0
37364;2022;9;3;0;8894.76;0
33812;2022;9;4;0;5956.13;0
27415;2022;9;3;0;2226.15;0
55560;2022;9;2;0;3681.89;0
47742;2022;9;9;4;72462.03;50489.75
38406;2022;9;3;0;5035.72;0
47162;2022;9;1;0;13333.34;0
46407;2022;9;5;0;44233.24;0
44850;2022;9;1;0;2095.07;0
27679;2022;9;4;0;2492.42;0
44168;2022;9;6;0;17166.67;0
115;2022;9;1;0;8205.94;0
35308;2022;9;1;0;10144.09;0
41701;2022;9;2;0;4714.27;0
47176;2022;9;13;4;15311.55;2880
47686;2022;9;1;0;1262.34;0
46773;2022;9;2;0;2850;0
37254;2022;9;46;0;247875.58;0
37157;2022;9;2;0;17378.81;0
46207;2022;9;2;2;6702.78;6702.78
37462;2022;9;3;0;4422.9;0
32424;2022;9;6;0;15301.28;0
99995;2022;9;1;0;7183.66;0
43149;2022;9;2;0;1000;0
26550;2022;9;2;0;6475.66;0
39144;2022;9;3;0;3170.83;0
44075;2022;9;1;0;5848.02;0
24429;2022;9;3;0;13723.29;0
42460;2022;9;6;0;14818;0
45493;2022;9;4;0;16481.18;0
41962;2022;9;1;0;1416.67;0
38460;2022;9;3;0;25814.18;0
36560;2022;9;2;0;3473;0
41649;2022;9;1;0;5000;0
25716;2022;9;2;0;2251.94;0
35936;2022;9;2;0;20018.72;0
3721;2022;9;4;0;36539.25;0
47532;2022;9;1;1;4166.67;0
44863;2022;9;2;0;1286.25;0
43308;2022;9;4;0;15833.33;0
40254;2022;9;2;0;2850;0
39341;2022;9;5;0;21298.31;0
39120;2022;9;6;0;6517.12;0
39362;2022;9;2;0;5465.66;0
41339;2022;9;3;0;320.53;0
42335;2022;9;2;0;5465.66;0
37902;2022;9;1;0;2702.97;0
38210;2022;9;1;0;4969.38;0
37279;2022;9;5;0;11592.97;0
47181;2022;9;7;0;20250.21;0
37173;2022;9;1;0;10000;0
42063;2022;9;1;0;7033.34;0
46788;2022;9;5;0;349.99;0
47383;2022;9;1;0;27600;0
46615;2022;9;2;0;1643.37;0
30999;2022;9;3;0;6303.09;0
99999;2022;9;1;0;0;0
23868;2022;9;3;0;3351.67;0
39431;2022;9;3;0;1291.41;0
23095;2022;9;12;0;63231.96;0
46031;2022;9;3;1;25660.01;6666.67
46661;2022;9;3;0;25695.11;0
47937;2022;9;1;0;1233.83;0
47745;2022;9;6;0;24035.71;0
46442;2022;9;1;0;7327.73;0
29066;2022;9;1;0;5400;0
38538;2022;9;14;1;58682.15;4393.27
44167;2022;9;5;0;8120.83;0
42880;2022;9;3;0;17987.49;0
45744;2022;9;2;0;12876.85;0
40767;2022;9;2;0;2250;0
47152;2022;9;6;0;2406.65;0
46783;2022;9;1;0;8286.71;0
43405;2022;9;2;0;4750;0
42830;2022;9;1;0;5826.75;0
41679;2022;9;2;0;9407.64;0
99920;2022;9;1;0;1050;0
36102;2022;9;3;0;18333.33;0
32179;2022;9;3;0;21926.67;0
45096;2022;9;11;0;31108.34;0
37666;2022;9;4;0;23666.67;0
1;2022;9;1;0;3932.32;0
24230;2022;9;5;0;23029.47;0
36472;2022;9;1;0;4002.72;0
14438;2022;9;2;0;707.19;0
47515;2022;9;1;0;990.9;0
36909;2022;9;1;2;3682.6;0
43367;2022;9;1;0;33743.33;0
28644;2022;9;5;0;18321.29;0
42736;2022;9;2;0;5465.34;0
25861;2022;9;3;0;6120.66;0
38787;2022;9;13;0;30067.45;0
46624;2022;9;2;0;0;0
37807;2022;9;1;0;4791.78;0
99954;2022;9;2;0;0;0
41979;2022;9;1;0;0;0
44305;2022;9;1;0;5000;0
47177;2022;9;3;0;0;0
43319;2022;9;1;0;2200;0
46375;2022;9;13;3;12131.23;627.42
38706;2022;9;7;0;19658.74;0
47315;2022;9;4;0;24030.19;0
44271;2022;9;8;0;36244.77;0
46427;2022;9;1;0;4166.67;0
47182;2022;9;1;0;749.99;0
99975;2022;9;2;0;10421.33;0
41701;2022;9;1;0;2875;0
47315;2022;9;1;0;3194.45;0
47152;2022;9;1;0;864;0
37254;2022;9;1;2;1177.78;0
47176;2022;9;2;2;120;0
28644;2022;9;1;0;238.09;0
41649;2022;8;1;0;5000;0
38787;2022;8;12;2;25599.12;338.1
34268;2022;8;2;0;6200;0
39362;2022;8;2;0;5219.38;0
47176;2022;8;5;0;16086.93;0
46427;2022;8;1;0;4166.67;0
37592;2022;8;2;0;38133.33;0
45744;2022;8;2;0;12826.55;0
34315;2022;8;1;0;14520;0
38538;2022;8;12;0;53708.39;0
46550;2022;8;1;0;5070;0
36102;2022;8;2;0;18333.33;0
27679;2022;8;2;0;2492.19;0
46442;2022;8;1;0;7327.73;0
21515;2022;8;1;0;3100;0
47182;2022;8;1;0;749.99;0
38114;2022;8;6;0;19378.58;0
43149;2022;8;1;0;1000;0
41339;2022;8;2;0;320.53;0
47532;2022;8;1;2;4166.67;0
47383;2022;8;1;0;458267.36;0
37902;2022;8;1;0;2702.97;0
32179;2022;8;3;0;21926.67;0
35936;2022;8;1;0;9244.72;0
42335;2022;8;2;0;5219.38;0
23095;2022;8;12;0;61899.45;0
36909;2022;8;1;2;3682.6;0
38460;2022;8;2;0;25711.88;0
45493;2022;8;2;0;16481.18;0
115;2022;8;1;0;8205.94;0
38210;2022;8;1;0;5383.34;0
29066;2022;8;1;0;5400;0
41701;2022;8;3;0;6651.77;0
41679;2022;8;2;0;8401.97;0
40767;2022;8;1;0;2250;0
24429;2022;8;3;0;13723.29;0
36217;2022;8;1;0;1766.29;0
41962;2022;8;1;0;1416.67;0
36472;2022;8;1;0;4002.72;0
42736;2022;8;2;0;5465.34;0
47074;2022;8;1;0;5796.45;0
44305;2022;8;1;0;5000;0
47937;2022;8;1;0;1368.83;0
46773;2022;8;1;0;2850;0
47442;2022;8;1;0;1801.61;0
42851;2022;8;2;0;10692.74;0
47152;2022;8;4;0;4596.84;0
30886;2022;8;3;0;10835.81;0
40531;2022;8;1;0;3719.73;0
46842;2022;8;1;0;4479.27;0
25861;2022;8;3;0;6120.66;0
42438;2022;8;2;0;1030.78;0
35308;2022;8;1;0;5871.09;0
30999;2022;8;2;0;6303.09;0
39431;2022;8;1;0;1291.41;0
43404;2022;8;1;0;10884.37;0
36051;2022;8;1;0;42295.82;0
43319;2022;8;1;0;2200;0
40687;2022;8;2;0;23618.57;0
3721;2022;8;4;0;36497.65;0
37364;2022;8;2;0;8894.76;0
42063;2022;8;1;0;7033.34;0
43308;2022;8;4;0;20333.33;0
88882;2022;8;11;0;50122.44;0
33672;2022;8;2;0;14048.48;0
46375;2022;8;10;0;10509.34;0
45096;2022;8;11;0;31108.34;0
37279;2022;8;5;0;10036.87;0
47181;2022;8;5;0;20250.21;0
38706;2022;8;5;0;19044.92;0
47686;2022;8;1;0;1262.34;0
44167;2022;8;2;0;8120.83;0
99954;2022;8;2;0;0;0
47745;2022;8;6;0;23541.71;0
42508;2022;8;1;0;8000;0
46616;2022;8;1;6;1282.28;1282.28
46624;2022;8;2;0;21997.61;0
24230;2022;8;5;0;21779.47;0
44863;2022;8;1;0;1286.25;0
41941;2022;8;15;2;90502.61;2435.93
99975;2022;8;2;0;8382.25;0
43367;2022;8;1;0;33743.33;0
39902;2022;8;15;0;82613.16;0
46407;2022;8;5;1;42333.33;3750
47315;2022;8;5;0;25698.46;0
14438;2022;8;1;0;761.91;0
43660;2022;8;9;0;74570.18;0
41200;2022;8;5;0;9552.2;0
46022;2022;8;5;0;48127.76;0
28644;2022;8;6;0;25464.15;0
37157;2022;8;2;0;17378.81;0
37254;2022;8;42;5;236297.41;14649.26
1;2022;8;1;0;3932.32;0
33240;2022;8;3;0;19503.29;0
42022;2022;8;22;2;132639.89;5422.22
46521;2022;8;1;0;5300.65;0
99902;2022;8;6;0;23541.71;0
35130;2022;8;1;0;3916.66;0
99999;2022;8;1;0;0;0
32424;2022;8;6;0;14923.05;0
37807;2022;8;1;0;4791.78;0
31584;2022;8;2;0;4971.43;0
55560;2022;8;2;0;3681.89;0
39144;2022;8;2;0;3170.83;0
46615;2022;8;2;0;2013.44;0
45104;2022;8;3;0;37680;0
27415;2022;8;1;0;2226.15;0
23868;2022;8;2;0;3351.67;0
38600;2022;8;1;0;5426.92;0
44271;2022;8;7;0;36244.77;0
37173;2022;8;1;0;10000;0
47677;2022;8;2;0;2765.77;0
25716;2022;8;1;0;2251.94;0
39341;2022;8;4;0;21298.31;0
46031;2022;8;2;0;20403.34;0
33812;2022;8;1;0;4518.37;0
47515;2022;8;1;0;1023.93;0
46661;2022;8;3;0;25695.11;0
39120;2022;8;3;0;6517.12;0
41979;2022;8;5;0;7520.78;0
44075;2022;8;1;0;5586.35;0
6716;2022;8;1;0;1724.14;0
44850;2022;8;1;0;2385.87;0
47162;2022;8;1;0;13333.34;0
45745;2022;8;1;0;11666.67;0
44168;2022;8;6;0;17301.67;0
37462;2022;8;3;0;4422.9;0
44721;2022;8;1;0;6200;0
42830;2022;8;1;0;5825.96;0
46611;2022;8;3;0;8060;0
42880;2022;8;3;0;17987.49;0
38406;2022;8;2;0;5035.72;0
37666;2022;8;2;0;23666.67;0
40254;2022;8;1;0;2850;0
43405;2022;8;1;0;4750;0
26550;2022;8;1;0;6475.66;0
46788;2022;8;3;0;349.99;0
46783;2022;8;1;0;8286.71;0
42460;2022;8;4;0;15722.11;0
36560;2022;8;1;0;3503;0
46375;2022;8;1;0;1644.24;0
38335;2022;8;1;0;659.72;0
24429;2022;8;1;0;501.8;0
41679;2022;8;1;0;0;0
55560;2022;7;2;0;3681.89;0
44167;2022;7;2;0;8120.83;0
34315;2022;7;1;0;14520;0
27679;2022;7;2;0;2492.42;0
39902;2022;7;14;0;81679.25;0
43308;2022;7;4;0;15833.33;0
37157;2022;7;2;0;17378.81;0
45745;2022;7;1;0;10833.33;0
37364;2022;7;2;0;8894.76;0
115;2022;7;1;0;10109.94;0
28644;2022;7;6;0;39632.52;0
38406;2022;7;2;2;2182.15;2182.15
35308;2022;7;1;0;5871.09;0
39362;2022;7;2;0;5220.43;0
47176;2022;7;6;0;17339.3;0
36217;2022;7;1;0;1766.29;0
38114;2022;7;6;0;19438.87;0
35936;2022;7;3;0;9244.72;0
32179;2022;7;3;0;21926.67;0
40531;2022;7;1;0;3719.73;0
46773;2022;7;1;0;2850;0
47745;2022;7;6;1;23541.71;5000
46022;2022;7;5;0;48127.76;0
36051;2022;7;1;0;2360.65;0
44850;2022;7;1;0;2322.71;0
43367;2022;7;1;0;33743.33;0
44075;2022;7;1;0;16251.35;0
35130;2022;7;1;0;3916.66;0
99999;2022;7;1;0;0;0
41679;2022;7;2;0;8401.97;0
6716;2022;7;1;0;1724.14;0
42851;2022;7;2;0;10692.74;0
37279;2022;7;5;0;11515.64;0
45998;2022;7;2;0;5783.5;0
41962;2022;7;1;0;968.05;0
33812;2022;7;1;0;4518.37;0
40254;2022;7;1;0;2850;0
38787;2022;7;10;1;24119.59;872.86
37902;2022;7;1;0;2702.97;0
45493;2022;7;2;0;16481.18;0
26550;2022;7;1;0;6475.66;0
38210;2022;7;1;0;5383.34;0
39120;2022;7;3;0;6517.12;0
43404;2022;7;1;0;6695.68;0
42460;2022;7;4;0;18113.6;0
42438;2022;7;2;0;1030.78;0
44168;2022;7;6;0;17661.67;0
29066;2022;7;1;0;5400;0
36909;2022;7;1;1;3830.1;0
36472;2022;7;1;0;4002.72;0
46615;2022;7;2;1;2082.87;0
47182;2022;7;1;0;749.99;0
36560;2022;7;1;0;3543;0
47177;2022;7;1;0;2000;0
38538;2022;7;12;2;56454.06;10707.68
47383;2022;7;1;1;29080.44;29080.44
37462;2022;7;3;0;4422.9;0
23095;2022;7;12;0;61899.45;0
37173;2022;7;1;0;10000;0
47181;2022;7;4;0;18250.21;0
3721;2022;7;4;0;36539.25;0
45096;2022;7;11;0;31108.34;0
46031;2022;7;2;0;18333.34;0
42736;2022;7;2;0;5465.34;0
41339;2022;7;2;0;320.53;0
41979;2022;7;5;0;7434.08;0
25716;2022;7;1;0;2251.94;0
39341;2022;7;4;0;21325.31;0
38600;2022;7;1;0;5426.92;0
30999;2022;7;2;0;11393.39;0
25861;2022;7;3;0;6120.66;0
41649;2022;7;1;0;5000;0
46521;2022;7;1;0;3928.57;0
44721;2022;7;1;0;5000;0
24230;2022;7;5;0;21879.47;0
42335;2022;7;2;0;5220.43;0
40687;2022;7;2;0;28542.18;0
47152;2022;7;4;0;4027.28;0
39431;2022;7;1;0;1291.41;0
39144;2022;7;2;0;3170.83;0
41941;2022;7;13;1;88816.09;1609.41
43660;2022;7;9;0;78140.89;0
47442;2022;7;1;1;1800.91;1800.91
41701;2022;7;3;1;5194.63;1114.28
47074;2022;7;1;0;5796.45;0
88882;2022;7;12;2;53620.04;9992.94
14438;2022;7;1;0;761.91;0
32424;2022;7;6;0;14935.88;0
42508;2022;7;1;0;8000;0
41200;2022;7;5;0;9717.08;0
40767;2022;7;1;0;1916.66;0
1;2022;7;1;0;3932.32;0
99902;2022;7;6;1;23541.71;5000
46407;2022;7;4;0;37916.66;0
46783;2022;7;1;0;8286.71;0
46661;2022;7;3;0;25695.11;0
42830;2022;7;1;0;5825.96;0
38460;2022;7;2;0;25711.88;0
31584;2022;7;2;0;4971.43;0
46611;2022;7;3;1;6449.33;1409.33
42880;2022;7;3;0;42443.41;0
47677;2022;7;1;0;1496.61;0
46624;2022;7;2;0;21997.61;0
47162;2022;7;1;2;13333.34;13333.34
46442;2022;7;1;0;7327.73;0
43149;2022;7;1;0;1000;0
44863;2022;7;1;0;1286.25;0
37807;2022;7;1;0;4791.78;0
33240;2022;7;4;0;51443.39;0
47686;2022;7;1;2;0;0
33672;2022;7;2;0;11430.58;0
37254;2022;7;37;1;207525.76;2777.77
21515;2022;7;1;0;3100;0
42063;2022;7;1;0;7033.34;0
47937;2022;7;1;3;1384.06;1384.06
44305;2022;7;1;0;5000;0
27415;2022;7;1;0;2226.15;0
46375;2022;7;10;0;11026.75;0
37666;2022;7;2;0;23666.67;0
36102;2022;7;2;0;18333.33;0
46842;2022;7;1;0;4501.88;0
37592;2022;7;2;0;31900;0
45104;2022;7;3;0;37860;0
43405;2022;7;1;0;4750;0
99954;2022;7;2;0;0;0
42022;2022;7;20;1;131027.78;7500
47515;2022;7;1;0;1023.93;0
34268;2022;7;2;0;6200;0
45744;2022;7;2;0;13021.99;0
24429;2022;7;4;0;17514.4;0
44271;2022;7;7;0;36138.16;0
38335;2022;7;1;0;3958.33;0
99975;2022;7;2;0;13981.14;0
46550;2022;7;1;0;5070;0
38706;2022;7;5;0;19258.69;0
43319;2022;7;1;1;2200;2200
46427;2022;7;1;0;4166.67;0
47315;2022;7;5;0;25143.68;0
30886;2022;7;3;0;10835.81;0
23868;2022;7;2;0;3351.67;0
41979;2022;7;1;0;1197.77;0
41979;2022;7;1;0;950.73;0
41979;2022;7;1;0;794.35;0
43660;2022;7;1;0;6112.23;0
38787;2022;7;1;0;357.14;0
38406;2022;7;1;0;881.98;0
41979;2022;7;1;0;213.13;0
99995;2022;6;3;0;29220.71;0
3721;2022;6;4;0;36317.58;0
42063;2022;6;2;0;7033.34;0
35130;2022;6;1;0;3916.66;0
37157;2022;6;3;0;17078.81;0
38787;2022;6;10;0;25464.65;0
46427;2022;6;1;0;4166.67;0
41339;2022;6;2;0;320.53;0
34315;2022;6;1;0;14520;0
42880;2022;6;3;0;58439.79;0
44271;2022;6;9;0;36050.01;0
32179;2022;6;3;0;21550;0
41200;2022;6;7;1;9608.7;166.67
47745;2022;6;5;5;16791.68;16791.68
42851;2022;6;3;0;10692.74;0
38706;2022;6;7;0;19474.92;0
39144;2022;6;2;0;3170.83;0
99968;2022;6;1;0;540.02;0
36560;2022;6;1;0;3553;0
25861;2022;6;3;0;6120.66;0
45744;2022;6;2;0;9666;0
44167;2022;6;6;0;8120.83;0
44305;2022;6;2;0;5000;0
36909;2022;6;1;0;3535.1;0
42335;2022;6;2;0;5910.33;0
47176;2022;6;13;0;17939.85;0
99975;2022;6;3;0;20115.36;0
44863;2022;6;2;0;1225;0
23868;2022;6;2;0;3451.67;0
41962;2022;6;3;0;708.33;0
37462;2022;6;4;0;4422.9;0
14438;2022;6;1;0;761.91;0
32424;2022;6;6;1;13711.85;400
38600;2022;6;1;0;5426.92;0
47515;2022;6;1;0;990.9;0
33240;2022;6;4;0;25421;0
45998;2022;6;2;0;5783.5;0
99954;2022;6;4;0;36544.58;0
47177;2022;6;2;0;2000;0
99999;2022;6;1;0;0;0
41701;2022;6;3;0;4017.85;0
43149;2022;6;1;0;1000;0
23095;2022;6;13;0;61656.21;0
41941;2022;6;12;0;83436.6;0
37254;2022;6;38;0;202353.52;0
46022;2022;6;5;1;47935.73;5833.3
46611;2022;6;3;2;3706.67;3706.67
43404;2022;6;1;0;5600.93;0
44075;2022;6;1;0;5586.35;0
99902;2022;6;5;5;16791.68;16791.68
47152;2022;6;7;0;3583.91;0
6716;2022;6;1;0;1724.14;0
33812;2022;6;5;0;4518.37;0
39120;2022;6;7;0;6517.12;0
45775;2022;6;5;1;7274.78;240.47
27415;2022;6;3;0;2226.15;0
36051;2022;6;1;0;7484.91;0
31584;2022;6;2;0;4971.43;0
39341;2022;6;5;0;21352.31;0
28644;2022;6;6;0;25464.15;0
40531;2022;6;1;0;3719.73;0
47074;2022;6;1;0;5796.45;0
43308;2022;6;4;0;15833.33;0
38406;2022;6;1;0;4215.31;0
45745;2022;6;1;0;10833.33;0
46773;2022;6;1;0;2850;0
42508;2022;6;1;0;28000;0
21515;2022;6;2;0;3100;0
36102;2022;6;2;0;18333.33;0
45104;2022;6;4;0;37500;0
44721;2022;6;1;0;5000;0
30886;2022;6;5;0;10835.81;0
37173;2022;6;1;0;10000;0
26550;2022;6;1;0;6475.66;0
46375;2022;6;12;0;11234.39;0
46442;2022;6;1;0;7327.73;0
42736;2022;6;2;0;5465.34;0
41979;2022;6;10;0;12278.32;0
43367;2022;6;1;0;33743.33;0
39431;2022;6;2;0;1291.41;0
38460;2022;6;2;0;24461.88;0
46407;2022;6;4;0;28775.42;0
115;2022;6;1;0;8205.94;0
40687;2022;6;2;0;24619.66;0
45096;2022;6;12;0;31068.54;0
38335;2022;6;1;0;3958.33;0
46788;2022;6;7;0;1005.02;0
37902;2022;6;1;0;2702.97;0
35936;2022;6;1;0;20019.14;0
33672;2022;6;2;0;11430.58;0
41679;2022;6;2;0;8401.97;0
38538;2022;6;12;1;48317.71;6354
39362;2022;6;2;0;5910.33;0
44168;2022;6;6;1;16193.33;2000
25953;2022;6;1;0;3785.76;0
46521;2022;6;1;0;3928.57;0
37807;2022;6;1;0;4791.78;0
37364;2022;6;2;0;8894.76;0
1;2022;6;1;0;3932.32;0
24429;2022;6;5;0;16689.6;0
27679;2022;6;2;0;2492.42;0
42830;2022;6;1;0;5825.96;0
43660;2022;6;10;0;88959.79;0
30999;2022;6;2;0;6303.09;0
40767;2022;6;1;0;1916.66;0
37279;2022;6;5;0;10920.77;0
41649;2022;6;2;0;5000;0
46842;2022;6;1;0;4574.18;0
36472;2022;6;1;0;4002.72;0
40254;2022;6;1;0;2850;0
55560;2022;6;2;0;3681.89;0
37666;2022;6;2;0;23666.67;0
43405;2022;6;1;0;4750;0
24230;2022;6;5;0;22179.47;0
42022;2022;6;19;0;119811.04;0
42460;2022;6;5;0;18113.6;0
38210;2022;6;1;0;11800;0
44850;2022;6;1;0;2536.09;0
47181;2022;6;7;0;18250.21;0
45453;2022;6;1;0;0;0
47686;2022;6;1;1;0;0
25716;2022;6;2;0;2251.94;0
46661;2022;6;3;0;28758.71;0
46624;2022;6;4;0;21997.61;0
46615;2022;6;1;0;0;0
35308;2022;6;1;0;5871.09;0
39902;2022;6;15;0;80897.98;0
47742;2022;6;2;0;0;0
42438;2022;6;2;0;1030.78;0
46789;2022;6;2;0;0;0
38114;2022;6;7;0;19662.57;0
37592;2022;6;2;0;31900;0
36217;2022;6;2;0;1766.29;0
46783;2022;6;1;0;9255.62;0
34268;2022;6;3;0;6200;0
47315;2022;6;5;0;25051.53;0
45493;2022;6;2;0;16481.18;0
29066;2022;6;1;0;5400;0
47182;2022;6;1;0;749.99;0
46550;2022;6;1;0;5070;0
88882;2022;6;10;0;37620.9;0
46031;2022;6;2;0;18333.34;0
46375;2022;6;1;0;834.37;0
41200;2022;6;1;0;500;0
37254;2022;6;1;1;2514.52;0
47152;2022;6;1;0;932.39;0
46789;2022;6;1;0;698.27;0
36560;2022;6;1;0;857.14;0
32424;2022;6;1;0;388.89;0
47315;2022;6;1;6;4854;4854
55560;2022;5;2;0;3681.89;0
88882;2022;5;12;0;60440.89;0
33240;2022;5;4;0;25428.2;0
29066;2022;5;1;0;5400;0
42508;2022;5;1;0;5000;0
47177;2022;5;1;0;2000;0
37364;2022;5;2;0;8894.76;0
42851;2022;5;2;0;10692.74;0
46789;2022;5;1;0;1396.55;0
23095;2022;5;13;0;61656.21;0
33672;2022;5;2;0;11430.58;0
47182;2022;5;1;0;749.99;0
40687;2022;5;2;0;23968.82;0
43367;2022;5;1;0;33743.33;0
40531;2022;5;1;0;3719.73;0
35130;2022;5;1;0;3916.66;0
38600;2022;5;1;0;4696.16;0
38210;2022;5;1;0;4966.67;0
14438;2022;5;1;0;761.91;0
46427;2022;5;1;0;4166.67;0
99999;2022;5;1;0;0;0
38787;2022;5;10;0;24408.71;0
46783;2022;5;1;1;8286.71;8286.71
44271;2022;5;7;2;32299.79;3354.45
38114;2022;5;6;0;19728.59;0
115;2022;5;1;0;8205.94;0
25716;2022;5;1;0;2251.94;0
36051;2022;5;1;0;3216.57;0
26550;2022;5;1;0;6475.66;0
24429;2022;5;4;0;16854.88;0
46624;2022;5;2;0;22443.69;0
43404;2022;5;1;0;3791.65;0
41941;2022;5;12;0;85484.76;0
44167;2022;5;2;0;8120.83;0
40767;2022;5;1;0;1916.66;0
45493;2022;5;2;0;16481.18;0
46773;2022;5;1;0;2850;0
41679;2022;5;2;0;8401.97;0
99954;2022;5;4;0;36312.25;0
46661;2022;5;3;0;25413.11;0
44850;2022;5;1;0;2119.72;0
25953;2022;5;1;0;3785.76;0
42880;2022;5;3;0;17987.49;0
33812;2022;5;1;0;4518.37;0
